7.037258696601020880e-01,1.787588910166950651e-01,5.130786047095335922e-01,6.788087344650395316e-01
9.417196606147530957e-01,9.582608071898750524e-01,7.617442539188875594e-01,5.987753271813185396e-01
8.227227651374274808e-01,5.685098491032850587e-01,6.374114293142107979e-01,6.387920308231791466e-01
