7.616191303852154482e-01,6.733269790388083376e-01,6.692221992664567631e-01,7.922388419450516750e-01,6.888450879531099469e-01,6.601728082732730707e-01,6.822704229339215942e-01,7.309436769319055394e-01,6.043673919059082689e-01,7.742521579673701249e-01
5.473982865698346911e-01,4.231109434843698391e-01,2.460252364690159455e-01,2.774746944586822806e-01,4.927488691146662825e-02,1.028798184041383040e-01,4.029554627148086016e-02,2.376604886468497782e-02,3.872729416604427793e-02,3.863615456723291236e-02
7.968441730124831146e-01,6.724341583895928620e-01,5.294553605460838863e-01,6.700436548075443532e-01,4.749540276632766567e-01,4.632031863737736677e-01,3.321633371758679343e-01,3.744574448497638985e-01,3.649358318164838688e-01,4.522948724604661241e-01
8.554555871683080515e-01,7.448056335741269907e-01,6.329546150251781356e-01,7.915932165526665676e-01,6.823714940543771368e-01,6.234182027947295923e-01,5.373974439666480141e-01,6.151763626185356992e-01,5.857910776050724300e-01,7.191237112907525875e-01
