8.473404731833343861e-01,8.112989829275004672e-01,8.107235307708662297e-01,8.628666079798730237e-01,8.162186655934434709e-01,8.037257449748272942e-01,8.130252174088636874e-01,8.355078420138030149e-01,7.718415838264313100e-01,8.546790026953319241e-01
7.386997279533805694e-01,6.587435563313285281e-01,5.758258761798514813e-01,6.288396569438792216e-01,5.195696876331584724e-01,5.200011422143031581e-01,5.013617923454350978e-01,5.087586056294698400e-01,5.145475083229039681e-01,5.187509374791404726e-01
8.033648812651399407e-01,7.175591431558021593e-01,6.122066242546430059e-01,7.619095180280834878e-01,6.330762536404810348e-01,5.808410443013569679e-01,4.937344295822624352e-01,5.685783972478606341e-01,5.499053138290165288e-01,6.529386878374612291e-01
7.908865561974667280e-01,7.182276374764620108e-01,6.136088732152110703e-01,7.713582204146922638e-01,6.421677192263967049e-01,5.858998855268015005e-01,4.893584807644882351e-01,5.718439225471561027e-01,5.339467452856045959e-01,6.706222675775121989e-01
