9.041115418829813732e-01,8.506661875311773979e-01,8.703798216851414971e-01,8.925799972397009396e-01,8.670207393066865498e-01,8.385313699127995291e-01,8.514890281546101392e-01,8.754036122632750105e-01,8.194213524038029828e-01,8.811133299508348005e-01
7.968670839672989947e-01,6.902980344515220468e-01,5.983697768903035730e-01,6.707793371484125355e-01,5.313840382631805914e-01,5.294094327792233656e-01,4.992014177196174018e-01,5.138230307142873654e-01,5.162910940461765685e-01,5.308301177605034837e-01
8.543043137029504575e-01,7.311620126645863582e-01,6.323237212804395657e-01,7.926761407835234419e-01,6.510424777088567039e-01,5.908970964699660211e-01,4.917621739230418343e-01,5.779841689359497270e-01,5.559368947962567420e-01,6.816570560122036104e-01
8.487357531425283597e-01,7.339400235692910002e-01,6.331900718677174744e-01,8.009547673641526089e-01,6.609985090717577227e-01,5.969126573313674466e-01,4.902832617124983083e-01,5.811505198633161173e-01,5.470713567927102394e-01,6.989448956343494723e-01
