7.846286746000382673e-01,2.258583966223639550e-01,5.450237099037971156e-01,6.945353713917503669e-01
9.455147214661631105e-01,9.495922761257411526e-01,7.669255013517572994e-01,6.239009918781873720e-01
8.650716980331010220e-01,5.877253363740526648e-01,6.559746056277774295e-01,6.592181816349688139e-01
