7.754010070704777657e-01,1.808159357466070372e-01,5.136408069084981154e-01,6.798527733246643168e-01
9.404522082726993748e-01,9.571629503521295046e-01,7.609944203263697693e-01,5.994613707171329020e-01
8.579266076715885703e-01,5.689894430493682709e-01,6.373176136174338868e-01,6.396570720208984984e-01
